provider,model_id,modalities,best_at,free_quota,rate_limits,base_url,endpoint,api_style,authentication,catalog_url,quota_source_url,verified_on,notes
VoidAI,sonar-pro,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,sonar-reasoning-pro,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,sonar-deep-research,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,deepseek-v3.2,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,deepseek-v4-flash,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,deepseek-v4-pro,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,qwen3-235b-a22b-instruct,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,qwen3-coder-480b-a35b-instruct,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,kimi-k2.5,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,kimi-k2.6,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,kimi-k2.7-code,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,umbra,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,glm-5.1,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,glm-5.2,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
Api.Airforce,unmoderated-gpt,text to text,general chat; coding; reasoning,"1,000 requests/day shared across free-tier models","1 RPM; 1,000 RPD shared across all Airforce free models",https://api.airforce,/v1/chat/completions,OpenAI-compatible,Bearer AIRFORCE_API_KEY,https://api.airforce/v1/models,https://api.airforce/pricing/,2026-07-07,Recurring free tier
